location,date,total_cases_per_million,total_deaths_per_million,population_density,gdp_per_capita,life_expectancy,human_development_index
United Kingdom,2021-11-23,149881.225,2545.9,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-24,150632.725,2547.84,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-25,151346.66,2550.048,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-26,152039.487,2551.87,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-27,152682.735,2553.958,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-28,153265.325,2555.913,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-29,153758.637,2557.75,272.898,39753.244,81.32,0.932
United Kingdom,2021-11-30,154346.796,2559.869,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-01,155180.597,2562.002,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-02,156005.599,2563.809,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-03,156817.64,2565.853,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-04,157563.008,2567.675,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-05,158239.466,2569.852,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-06,158813.968,2572.252,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-07,159422.05,2573.985,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-08,160306.289,2576.103,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-09,161139.63,2578.044,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-10,162011.026,2580.014,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-11,162855.285,2581.969,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-12,163632.841,2583.776,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-13,164352.657,2585.391,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-14,165140.079,2587.42,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-15,166431.3,2589.079,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-16,167953.884,2591.301,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-17,169623.337,2593.064,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-18,171194.314,2594.812,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-19,172614.822,2596.753,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-20,173931.433,2598.338,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-21,175251.747,2600.041,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-22,177236.166,2602.026,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-23,179462.434,2603.67,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-24,181855.599,2605.685,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-25,184235.032,2607.684,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-26,186268.363,2609.418,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-27,187310.64,2611.062,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-28,189033.182,2612.78,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-29,191921.852,2614.75,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-30,195069.124,2617.15,272.898,39753.244,81.32,0.932
United Kingdom,2021-12-31,199110.041,2619.105,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-01,202614.406,2621.712,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-02,205407.622,2624.008,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-03,207159.612,2626.615,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-04,209841.746,2629.133,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-05,213247.236,2631.77,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-06,217330.355,2634.792,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-07,220621.386,2637.488,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-08,223183.713,2640.776,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-09,224965.507,2644.154,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-10,226352.212,2647.338,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-11,227771.135,2650.894,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-12,229740.638,2654.508,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-13,231447.745,2657.944,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-14,232976.713,2661.485,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-15,234404.85,2665.084,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-16,235683.569,2668.565,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-17,236838.231,2672.402,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-18,238291.328,2676.194,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-19,240239.425,2679.63,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-20,242000.037,2683.082,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-21,243655.521,2686.355,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-22,245141.606,2689.333,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-23,246500.389,2693.006,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-24,247711.088,2696.325,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-25,249227.406,2699.554,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-26,251114.03,2702.946,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-27,252790.875,2705.805,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-28,254400.558,2708.708,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-29,255825.57,2711.967,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-30,257070.234,2714.959,272.898,39753.244,81.32,0.932
United Kingdom,2022-01-31,258159.157,2717.64,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-01,259458.274,2720.455,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-02,261014.379,2723.521,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-03,262406.032,2726.587,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-04,263715.755,2729.372,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-05,264851.071,2732.201,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-06,265788.191,2734.571,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-07,266562.978,2737.119,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-08,267459.926,2739.46,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-09,268592.857,2741.533,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-10,269624.735,2743.874,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-11,270577.78,2746.007,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-12,271352.388,2747.844,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-13,272012.434,2749.932,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-14,272568.346,2752.065,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-15,273186.856,2753.947,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-16,273997.786,2756.287,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-17,274775.49,2758.257,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-18,275539.419,2760.227,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-19,276201.791,2762.064,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-20,276694.185,2763.96,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-21,277207.406,2765.767,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-22,277766.146,2767.648,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-23,278434.68,2769.278,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-24,279015.166,2771.055,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-25,279555.48,2772.818,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-26,280009.212,2774.699,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-27,280421.558,2776.477,272.898,39753.244,81.32,0.932
United Kingdom,2022-02-28,280793.198,2778.003,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-01,281257.729,2779.765,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-02,281919.108,2781.321,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-03,282582.65,2782.891,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-04,283266.692,2785.054,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-05,283914.918,2786.609,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-06,284528.288,2788.268,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-07,285102.42,2789.764,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-08,285828.635,2791.171,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-09,286843.611,2792.993,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-10,287882.17,2794.756,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-11,288971.374,2796.326,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-12,290015.828,2798.015,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-13,291008.734,2799.792,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-14,291928.286,2801.614,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-15,293050.197,2803.273,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-16,294529.024,2805.362,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-17,295917.106,2807.169,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-18,297276.201,2809.332,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-19,298503.49,2811.346,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-20,299618.676,2813.879,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-21,300617.314,2816.323,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-22,301817.955,2818.916,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-23,303436.792,2821.33,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-24,304904.672,2823.804,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-25,306299.821,2826.144,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-26,307527.88,2828.603,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-27,308600.775,2831.299,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-28,309511.114,2833.699,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-29,310523.365,2836.069,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-30,311898.843,2838.691,272.898,39753.244,81.32,0.932
United Kingdom,2022-03-31,313085.737,2841.594,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-01,314176.6,2844.275,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-02,314988.211,2847.119,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-03,315691.259,2850.141,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-04,316248.104,2852.985,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-05,316872.895,2855.77,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-06,317668.745,2858.422,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-07,318396.071,2861.414,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-08,319058.947,2864.317,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-09,319632.337,2867.739,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-10,320120.984,2871.264,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-11,320534.04,2873.827,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-12,320992.528,2876.745,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-13,321546.099,2879.485,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-14,322046.344,2882.433,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-15,322515.689,2885.722,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-16,322910.288,2888.566,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-17,323230.498,2891.114,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-18,323525.644,2893.543,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-19,323824.034,2895.943,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-20,324197.659,2898.52,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-21,324579.416,2900.875,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-22,324897.255,2903.26,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-23,325170.76,2905.66,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-24,325403.366,2907.956,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-25,325599.044,2910.118,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-26,325817.015,2912.059,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-27,326070.448,2913.97,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-28,326286.123,2915.821,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-29,326479.505,2917.821,272.898,39753.244,81.32,0.932
United Kingdom,2022-04-30,326651.452,2919.747,272.898,39753.244,81.32,0.932
United Kingdom,2022-05-01,326799.759,2921.347,272.898,39753.244,81.32,0.932
United Kingdom,2022-05-02,326923.505,2922.932,272.898,39753.244,81.32,0.932
United Kingdom,2022-05-03,327057.325,2924.605,272.898,39753.244,81.32,0.932
United Kingdom,2022-05-04,327233.701,2926.235,272.898,39753.244,81.32,0.932
United Kingdom,2022-05-05,327430.979,2927.82,272.898,39753.244,81.32,0.932
United Kingdom,2022-05-06,327603.875,2929.153,272.898,39753.244,81.32,0.932
United Kingdom,2022-05-07,327755.277,2930.442,272.898,39753.244,81.32,0.932
United Kingdom,2022-05-08,327887.911,2931.893,272.898,39753.244,81.32,0.932
United Kingdom,2022-05-09,327999.259,2933.419,272.898,39753.244,81.32,0.932
United Kingdom,2022-05-10,328133.493,2934.678,272.898,39753.244,81.32,0.932
United Kingdom,2022-05-11,328292.02,2935.908,272.898,39753.244,81.32,0.932
United Kingdom,2022-05-12,328436.416,2937.404,272.898,39753.244,81.32,0.932
United Kingdom,2022-05-13,328565.658,2938.574,272.898,39753.244,81.32,0.932
United Kingdom,2022-05-14,328678.858,2939.596,272.898,39753.244,81.32,0.932
